f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,label,label_name,confidence,style,reason,payload
0.0,1.0,0.0,0.0,0.08905797101449277,0.575,0.4369098712446352,0.41147938561034764,0.15713922764227642,0.15713922764227642,0.12,0.14285714285714285,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.9166666666666666,0.3333333333333333,0.41666666666666663,0.0,0.0,0.0,0.0,0.4,0.2,0.2833333333333333,1.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""2d"",""Kc""],""communityCards"":[""10c"",""3h"",""4s""],""pot"":656,""toCall"":509,""botStack"":1237,""opponentStack"":8781,""position"":""EARLY"",""playersCount"":3,""actions"":[""CHECK"",""FOLD"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.382,0.382,0.5561497326203209,0.034221783481408356,1.0,1.0,1.0,0.5714285714285714,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.39999999999999997,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""6c"",""5h""],""communityCards"":[],""pot"":83,""toCall"":104,""botStack"":3039,""opponentStack"":3009,""position"":""BUTTON"",""playersCount"":6,""actions"":[""CALL""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""trash""}"
0.0,0.0,0.0,1.0,0.2918115942028986,0.577,0.20655737704918034,0.14617169373549885,0.1484159779614325,0.06301652892561983,0.12,0.14285714285714285,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.4,0.16666666666666663,1.0,0.25,0.0,0.4,0.8,0.0,0.31666666666666665,1.0,1,CHECK_CALL,0.62,pot_odds,Marginal call justified by price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""8d"",""9h""],""communityCards"":[""8h"",""9c"",""4d"",""Ad"",""7c""],""pot"":242,""toCall"":63,""botStack"":431,""opponentStack"":183,""position"":""EARLY"",""playersCount"":3,""actions"":[""CALL"",""CHECK"",""CHECK"",""CHECK"",""CALL"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.21655797101449276,0.837,0.4111245465538089,0.10876519513755598,0.5349075975359343,0.2664271047227926,0.12,0.42857142857142855,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.6666666666666666,0.41666666666666663,1.0,0.125,0.0,0.2,0.4,0.0,0.3333333333333333,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Kh"",""Qd""],""communityCards"":[""7d"",""Ad"",""Qh""],""pot"":487,""toCall"":340,""botStack"":3126,""opponentStack"":1557,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""CHECK"",""CALL"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""premium_preflop""}"
0.0,1.0,0.0,0.0,0.0765217391304348,0.46,0.20080726538849647,0.25253807106598986,0.08291245791245791,0.08291245791245791,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666667,0.0,0.0,0.0,0.0,0.2,0.2,0.31666666666666665,1.0,0,FOLD,0.76,discipline,Weak hand facing costly or aggressive action,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""10c"",""3d""],""communityCards"":[""8d"",""4s"",""6c""],""pot"":792,""toCall"":199,""botStack"":788,""opponentStack"":1115,""position"":""SMALL_BLIND"",""playersCount"":2,""actions"":[""CHECK"",""FOLD""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,1.0,0.0,0.0,0.16873188405797102,0.9019999999999999,0.0,0.0,0.43694658668951725,0.07326478149100257,0.12,0.42857142857142855,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.9166666666666666,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ah"",""Ks""],""communityCards"":[""2s"",""3d"",""2d""],""pot"":1167,""toCall"":0,""botStack"":6119,""opponentStack"":1026,""position"":""EARLY"",""playersCount"":5,""actions"":[],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,0.0,0.0,1.0,0.20894927536231886,0.864,0.07144842924659438,0.05072034734556937,0.12642215568862275,0.03834830339321357,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.4,0.41666666666666663,1.0,0.125,0.6,0.2,0.0,0.2,0.8999999999999999,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Qh"",""Ad""],""communityCards"":[""6s"",""9d"",""9c"",""10c"",""Kh""],""pot"":3340,""toCall"":257,""botStack"":5067,""opponentStack"":1537,""position"":""BUTTON"",""playersCount"":3,""actions"":[""RAISE"",""RAISE"",""RAISE"",""CALL"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.18467391304347827,0.43600000000000005,0.0,0.0,0.5618729096989966,0.40858416945373466,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.16666666666666663,1.0,0.125,0.6,0.4,0.4,0.0,0.8833333333333333,0.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""5d"",""8c""],""communityCards"":[""6c"",""8d"",""Ks"",""3d""],""pot"":299,""toCall"":0,""botStack"":2016,""opponentStack"":1466,""position"":""LATE"",""playersCount"":2,""actions"":[""CHECK"",""RAISE"",""RAISE"",""CALL"",""RAISE"",""CHECK"",""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":20,""scenario"":""trash""}"
0.0,0.0,1.0,0.0,0.7167391304347827,1.0,0.0,0.0,1.0,0.9973849372384938,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9166666666666666,0.5,0.41666666666666663,1.0,0.75,0.0,0.6,0.4,0.4,0.4333333333333333,1.0,2,RAISE,0.86,value,"Strong hand, value betting favorable spot","{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""Kd"",""Kc""],""communityCards"":[""10s"",""10h"",""10d"",""3h""],""pot"":478,""toCall"":0,""botStack"":12931,""opponentStack"":5721,""position"":""BUTTON"",""playersCount"":2,""actions"":[""CALL"",""CHECK"",""CALL"",""CHECK"",""CALL"",""FOLD"",""FOLD""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.4700000000000001,0.4700000000000001,0.44653087205601527,0.1736171265932434,0.38724362660532874,0.3498658232700786,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.3833333333333333,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3c"",""9c""],""communityCards"":[],""pot"":1739,""toCall"":1403,""botStack"":8081,""opponentStack"":7301,""position"":""EARLY"",""playersCount"":5,""actions"":[""CHECK"",""CHECK"",""CALL"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":100,""scenario"":""trash""}"
1.0,0.0,0.0,0.0,0.66,0.66,0.12917933130699089,0.3706395348837209,0.033352724452200895,0.033352724452200895,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.35,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""4d"",""Ac""],""communityCards"":[],""pot"":1719,""toCall"":255,""botStack"":688,""opponentStack"":1186,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""FOLD""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,0.0,1.0,0.0,0.18974637681159423,0.5940000000000001,0.14534883720930233,0.017857142857142856,0.7936507936507936,0.6825396825396824,0.12,0.5714285714285714,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.5,0.5,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""9h"",""7h""],""communityCards"":[""7c"",""Qs"",""Jd"",""6c""],""pot"":147,""toCall"":25,""botStack"":1400,""opponentStack"":1204,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""speculative""}"
0.0,0.0,0.0,1.0,0.27949275362318843,0.43500000000000005,0.0,0.0,0.5670731707317073,0.37330623306233063,0.12,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5833333333333334,0.6,0.16666666666666663,1.0,0.25,0.4,0.0,0.2,0.0,0.6499999999999999,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""4d"",""9c""],""communityCards"":[""3c"",""9d"",""Ks"",""3d"",""8d""],""pot"":123,""toCall"":0,""botStack"":837,""opponentStack"":551,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""CHECK"",""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.16184782608695653,0.39899999999999997,0.4597156398104265,0.09056956115779645,0.7828947368421053,0.6864035087719298,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,0.4,0.16666666666666663,1.0,0.125,0.0,0.0,0.2,0.2,0.31666666666666665,0.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""6c"",""4c""],""communityCards"":[""9c"",""2s"",""Qh"",""5d"",""2c""],""pot"":228,""toCall"":194,""botStack"":2142,""opponentStack"":1878,""position"":""LATE"",""playersCount"":2,""actions"":[""CHECK"",""FOLD""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.8920000000000001,0.8920000000000001,0.0,0.0,0.41466521106259097,0.41466521106259097,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.6,0.2,0.6,0.0,0.7999999999999999,0.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ks"",""Qs""],""communityCards"":[],""pot"":458,""toCall"":0,""botStack"":2279,""opponentStack"":7215,""position"":""LATE"",""playersCount"":2,""actions"":[""CHECK"",""CALL"",""CHECK"",""RAISE"",""RAISE"",""CHECK"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""premium_preflop""}"
0.0,0.0,0.0,1.0,0.47782608695652173,0.795,0.5243217960710945,0.8563789152024446,0.10725991478203867,0.10725991478203867,0.12,0.2857142857142857,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,1.0,0.6,0.5,1.0,0.5,0.0,0.8,0.6,0.0,0.44999999999999996,1.0,3,ALL_IN,0.9,value,Very strong hand with short effective stack,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""8d"",""Ad""],""communityCards"":[""9s"",""10h"",""5s"",""7h"",""Js""],""pot"":1017,""toCall"":1121,""botStack"":1309,""opponentStack"":8845,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""CHECK"",""CALL"",""CALL"",""CHECK"",""CALL"",""CALL"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""balanced""}"
0.0,1.0,0.0,0.0,0.10456521739130438,0.615,0.0,0.0,0.11449864498644986,0.11449864498644986,0.12,0.14285714285714285,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.9166666666666666,0.6666666666666666,0.41666666666666663,0.0,0.0,0.0,0.2,0.8,0.2,0.26666666666666666,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""Ks"",""4c""],""communityCards"":[""9s"",""Qh"",""5h""],""pot"":615,""toCall"":0,""botStack"":845,""opponentStack"":3228,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[""CALL"",""CHECK"",""FOLD"",""CHECK"",""CHECK"",""CHECK""],""opponentStyle"":""PASSIVE"",""minRaise"":20,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.881,0.881,0.23529411764705882,0.06993006993006994,0.3666666666666667,0.3666666666666667,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.6,0.2,0.2,0.7999999999999999,1.0,2,RAISE,0.78,value,Strong preflop hand opens or 3-bets (ace_broadway),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Ah"",""Jh""],""communityCards"":[],""pot"":65,""toCall"":20,""botStack"":286,""opponentStack"":442,""position"":""BIG_BLIND"",""playersCount"":5,""actions"":[""CALL"",""RAISE"",""CALL"",""CALL"",""RAISE"",""FOLD"",""CHECK""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""premium_preflop""}"
1.0,0.0,0.0,0.0,0.37000000000000005,0.37000000000000005,0.42184154175588867,0.7042900919305414,0.086331569664903,0.086331569664903,1.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.0,0.19999999999999996,0.75,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (trash),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3s"",""8c""],""communityCards"":[],""pot"":1890,""toCall"":1379,""botStack"":1958,""opponentStack"":4144,""position"":""BUTTON"",""playersCount"":3,""actions"":[""CALL"",""CHECK"",""CHECK"",""CHECK"",""CHECK"",""CHECK"",""CHECK""],""opponentStyle"":""UNKNOWN"",""minRaise"":100,""scenario"":""balanced""}"
1.0,0.0,0.0,0.0,0.502,0.502,0.0,0.0,1.0,1.0,0.12,0.42857142857142855,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.36666666666666664,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""7c"",""6c""],""communityCards"":[],""pot"":93,""toCall"":0,""botStack"":2516,""opponentStack"":3359,""position"":""EARLY"",""playersCount"":5,""actions"":[""FOLD"",""CALL"",""FOLD"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":20,""scenario"":""speculative""}"
0.0,1.0,0.0,0.0,0.11014492753623191,0.659,0.4137267479153303,0.04579339723109691,1.0,1.0,0.12,0.42857142857142855,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.35,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""10s"",""8s""],""communityCards"":[""Ks"",""Qh"",""5d""],""pot"":914,""toCall"":645,""botStack"":14085,""opponentStack"":17769,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""speculative""}"
1.0,0.0,0.0,0.0,0.595,0.595,0.5424067052484534,0.8154815481548154,0.12112952464020933,0.12112952464020933,0.12,0.42857142857142855,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9166666666666666,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.5166666666666666,0.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3s"",""Kd""],""communityCards"":[],""pot"":2293,""toCall"":2718,""botStack"":3333,""opponentStack"":9395,""position"":""SMALL_BLIND"",""playersCount"":5,""actions"":[""RAISE""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.344,0.344,0.0,0.0,0.3033769063180828,0.07153231663035585,0.12,0.14285714285714285,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""6d"",""4h""],""communityCards"":[],""pot"":459,""toCall"":0,""botStack"":1671,""opponentStack"":394,""position"":""SMALL_BLIND"",""playersCount"":3,""actions"":[],""opponentStyle"":""UNKNOWN"",""minRaise"":20,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.306,0.306,0.0,0.0,0.4708769633507854,0.3406413612565445,1.0,0.42857142857142855,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.5666666666666667,1.0,1,CHECK_CALL,0.7,pot_control,Marginal preflop hand checks option (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3d"",""6s""],""communityCards"":[],""pot"":764,""toCall"":0,""botStack"":4317,""opponentStack"":3123,""position"":""LATE"",""playersCount"":5,""actions"":[""CALL"",""RAISE""],""opponentStyle"":""CALLING_STATION"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,0.0,0.0,1.0,0.7058695652173913,0.669,0.0,0.0,1.0,0.1556974459724951,0.12,0.42857142857142855,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.75,0.4,0.5833333333333333,1.0,0.75,0.4,0.0,0.0,0.0,0.6833333333333333,0.0,3,ALL_IN,0.9,value,Very strong hand with short effective stack,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""RIVER"",""holeCards"":[""Jd"",""9h""],""communityCards"":[""Jh"",""6d"",""8d"",""6s"",""Js""],""pot"":509,""toCall"":0,""botStack"":6268,""opponentStack"":951,""position"":""EARLY"",""playersCount"":5,""actions"":[""RAISE"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.17199275362318842,0.46,0.052132701421800945,0.04657070279424217,0.09841666666666667,0.035333333333333335,1.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.75,0.16666666666666663,1.0,0.125,0.0,0.4,0.8,0.0,0.31666666666666665,0.75,1,CHECK_CALL,0.62,pot_odds,Marginal call justified by price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""10d"",""3h""],""communityCards"":[""6s"",""8d"",""3s"",""Ks""],""pot"":1000,""toCall"":55,""botStack"":1181,""opponentStack"":424,""position"":""BUTTON"",""playersCount"":4,""actions"":[""CHECK"",""CALL"",""CHECK"",""CHECK"",""CHECK"",""CALL""],""opponentStyle"":""UNKNOWN"",""minRaise"":50,""scenario"":""draw_pressure""}"
0.0,1.0,0.0,0.0,0.19844202898550725,0.686,0.1592920353982301,0.03153745072273324,0.5006578947368421,0.5006578947368421,0.12,0.5714285714285714,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.3333333333333333,0.16666666666666663,1.0,0.125,0.0,1.0,0.0,0.2,0.6,1.0,0,FOLD,0.64,discipline,Weak hand with insufficient equity,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""FLOP"",""holeCards"":[""8s"",""Js""],""communityCards"":[""3h"",""Ks"",""Jd""],""pot"":380,""toCall"":72,""botStack"":2283,""opponentStack"":2424,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CALL"",""CALL"",""CALL"",""CALL"",""FOLD"",""CALL""],""opponentStyle"":""CALLING_STATION"",""minRaise"":20,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.61,0.61,0.2698191933240612,0.6799065420560748,0.04529100529100529,0.04529100529100529,0.12,0.2857142857142857,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.36666666666666664,1.0,0,FOLD,0.82,discipline,Weak preflop range folds versus pressure (marginal),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""Qs"",""6d""],""communityCards"":[],""pot"":1575,""toCall"":582,""botStack"":856,""opponentStack"":1418,""position"":""EARLY"",""playersCount"":4,""actions"":[""CALL"",""CHECK""],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""balanced""}"
0.0,0.0,1.0,0.0,0.17525362318840582,0.659,0.14696485623003194,0.19616204690831557,0.07318976279650437,0.07318976279650437,0.12,0.14285714285714285,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.25,0.33333333333333337,1.0,0.125,0.0,0.2,0.0,0.0,0.39999999999999997,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""10h"",""8h""],""communityCards"":[""9c"",""4d"",""Qh"",""4s""],""pot"":1068,""toCall"":184,""botStack"":938,""opponentStack"":13827,""position"":""EARLY"",""playersCount"":3,""actions"":[""CALL""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":100,""scenario"":""speculative""}"
0.0,0.0,1.0,0.0,0.10275362318840582,0.5279999999999999,0.0,0.0,0.04943987197073616,0.04943987197073616,0.12,0.2857142857142857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,0.75,0.08333333333333337,0.0,0.0,0.6,0.2,0.4,0.0,0.8333333333333333,0.0,1,CHECK_CALL,0.68,draw,Draw has acceptable price,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""10d"",""6h""],""communityCards"":[""4h"",""3c"",""7c"",""Ac""],""pot"":1458,""toCall"":0,""botStack"":865,""opponentStack"":4531,""position"":""BIG_BLIND"",""playersCount"":4,""actions"":[""CHECK"",""RAISE"",""CALL"",""CHECK"",""RAISE"",""RAISE""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""value_spot""}"
0.0,0.0,1.0,0.0,0.210036231884058,0.7069999999999999,0.0,0.0,0.12387048192771084,0.05867218875502008,0.12,0.2857142857142857,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,1.0,0.125,0.0,0.0,0.0,0.0,0.35,1.0,1,CHECK_CALL,0.66,pot_control,Weak or marginal hand takes free card,"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""TURN"",""holeCards"":[""10d"",""Jc""],""communityCards"":[""9s"",""5h"",""Ac"",""Js""],""pot"":1328,""toCall"":0,""botStack"":1974,""opponentStack"":935,""position"":""EARLY"",""playersCount"":4,""actions"":[],""opponentStyle"":""TIGHT_PASSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
1.0,0.0,0.0,0.0,0.47500000000000003,0.47500000000000003,0.0,0.0,0.09873323397913562,0.09873323397913562,0.12,0.5714285714285714,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,1.0,0.125,0.0,0.2,0.0,0.2,0.39999999999999997,1.0,2,RAISE,0.62,steal,Playable preflop hand pressures blinds (small_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""3d"",""3h""],""communityCards"":[],""pot"":2684,""toCall"":0,""botStack"":3180,""opponentStack"":14888,""position"":""BIG_BLIND"",""playersCount"":6,""actions"":[""CALL"",""FOLD""],""opponentStyle"":""PASSIVE"",""minRaise"":100,""scenario"":""value_spot""}"
1.0,0.0,0.0,0.0,0.41000000000000003,0.41000000000000003,0.2015810276679842,0.1881918819188192,0.1117986798679868,0.1117986798679868,0.12,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.125,0.2,0.4,0.0,0.4,0.6166666666666667,0.0,0,FOLD,0.66,discipline,Playable hand not worth current preflop price (small_pair),"{""gameId"":""sim"",""botId"":""bot_1"",""street"":""PREFLOP"",""holeCards"":[""2d"",""2c""],""communityCards"":[],""pot"":404,""toCall"":102,""botStack"":542,""opponentStack"":9371,""position"":""BIG_BLIND"",""playersCount"":2,""actions"":[""RAISE"",""CALL"",""CALL"",""FOLD"",""FOLD""],""opponentStyle"":""AGGRESSIVE"",""minRaise"":50,""scenario"":""draw_pressure""}"
